YEAR_ID,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES_PER_ORDER,PRODUCTLINE_Sports clothes,PRODUCTLINE_Tshirts,PRODUCTLINE_Underwares,PRODUCTLINE_rainwear,PRODUCTLINE_shorts,PRODUCTLINE_trouser,COUNTRY_Austria,COUNTRY_Belgium,COUNTRY_Canada,COUNTRY_Denmark,COUNTRY_Finland,COUNTRY_France,COUNTRY_Germany,COUNTRY_Ireland,COUNTRY_Italy,COUNTRY_Japan,COUNTRY_Norway,COUNTRY_Philippines,COUNTRY_Singapore,COUNTRY_Spain,COUNTRY_Sweden,COUNTRY_Switzerland,COUNTRY_UK,COUNTRY_USA,DEALSIZE_Medium,DEALSIZE_Small,PREDICTED_SALES
2006,46,100.0,2,201.41000000000003,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9605.716700000008
2006,31,100.0,4,226.57999999999998,False,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7809.139799999997
2006,33,100.0,8,156.86,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,5197.583100000003
2006,22,100.0,16,187.85,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4180.065699999999
2006,20,100.0,3,209.15,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4313.101600000002
2006,41,100.0,11,216.89999999999998,False,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8851.299800000006
2006,45,100.0,3,193.66000000000003,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8796.920600000003
2006,49,100.0,4,164.61,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8053.370200000008
2006,50,100.0,2,144.16,False,False,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7446.2489000000005
2006,46,100.0,11,108.8,False,False,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4996.515299999996
2006,33,100.0,2,133.28,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4390.0571
2006,49,100.0,15,114.24000000000001,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,5601.700400000002
2006,32,100.0,13,141.44,False,False,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4521.055100000005
2006,44,100.0,9,134.64,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5905.808699999994
2006,24,100.0,12,145.52,False,False,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3503.2068000000013
2006,26,100.0,9,148.23999999999998,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3804.041300000001
2006,45,100.0,6,118.32,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5293.845299999999
2006,42,100.0,4,128.53,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,5398.303000000006
2006,31,100.0,8,138.88,False,False,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4300.870300000007
2006,22,100.0,4,152.17,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3385.226799999997
2006,26,100.0,4,122.61999999999999,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3201.487099999998
2006,20,100.0,1,159.56,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3274.726600000003
2006,21,100.0,2,168.42000000000002,False,False,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3548.588000000001
2006,33,100.0,9,162.51,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,5366.7482000000045
2006,28,100.0,1,122.62,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3411.8118999999942
2006,26,100.0,4,163.98999999999998,False,False,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4273.058299999998
2006,31,100.0,15,131.49,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4091.4429000000005
2006,33,100.0,6,159.54999999999998,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5270.882600000001
2006,42,100.0,10,180.95,False,False,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7620.205400000012
2006,42,100.0,7,190.68,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7987.307200000013
2006,48,100.0,7,192.62,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9290.241800000007
2006,41,100.0,2,202.35000000000002,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8396.553999999993
2006,30,100.0,2,167.32999999999998,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5029.626500000004
2006,27,100.0,14,200.41,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,5430.714800000001
2006,21,100.0,3,182.9,False,False,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3813.9177999999997
2006,20,100.0,8,196.52,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4052.1255000000033
2006,33,100.0,5,167.33,False,False,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,5563.387000000006
2006,41,100.0,15,211.96,False,False,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8658.215299999994
2006,33,100.0,9,182.86,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,5966.008000000002
2006,46,100.0,2,245.20000000000002,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11221.97639999998
2006,33,100.0,12,243.13,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8333.363000000005
2006,20,100.0,11,245.2,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4808.651300000007
2006,44,100.0,3,195.33,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8781.308900000002
2006,33,100.0,2,226.5,False,False,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8017.921000000005
2006,21,100.0,13,184.94,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3930.8008999999997
2006,47,100.0,5,189.10000000000002,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9012.610899999994
2006,27,100.0,8,125.74,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3395.451999999999
2006,21,100.0,2,162.64000000000001,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3447.2706000000007
2006,21,100.0,8,116.17,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2448.607300000002
2006,38,100.0,8,127.10000000000001,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4805.085199999998
2006,30,100.0,5,136.67000000000002,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4081.0977999999973
2006,49,100.0,6,133.94,True,False,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6528.773499999998
2006,43,100.0,1,158.54,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6725.108599999996
2006,41,100.0,5,150.34,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,6233.042499999997
2006,38,100.0,8,129.84,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4955.631199999997
2006,28,100.0,3,144.87,True,False,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4032.107799999996
2006,21,100.0,1,144.6,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3110.8892999999975
2006,50,100.0,4,165.68,False,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8404.802400000002
2006,20,100.0,1,135.56,False,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2772.9411999999984
2006,49,100.0,5,170.2,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8308.054200000006
2006,38,100.0,13,164.18,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,6330.846100000001
2006,35,100.0,13,132.55,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4662.924000000001
2006,40,100.0,8,168.69,False,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6752.840399999991
2006,28,100.0,1,161.16,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4497.808399999997
2006,25,100.0,1,161.16,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4025.6173
2006,34,100.0,1,175.25,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5961.7873
2006,43,100.0,10,137.48000000000002,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,5882.914600000005
2006,46,100.0,3,160.14,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7298.7010000000055
2006,33,100.0,13,151.08,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4981.254700000009
2006,42,100.0,12,128.42000000000002,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5353.549600000006
2006,34,100.0,4,143.53,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4851.274800000004
2006,47,100.0,3,178.27,False,False,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8423.722199999997
2006,33,100.0,14,122.37,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4048.339600000005
2006,24,100.0,6,158.63,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3832.1839999999966
2006,45,100.0,4,136.23000000000002,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,6109.351399999993
2006,37,99.82,8,99.82000000000001,False,False,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3702.386499999999
2006,48,100.0,5,125.66000000000001,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,6024.635599999997
2006,31,100.0,5,112.74,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3516.8255000000036
2006,46,100.0,6,115.09,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,5286.109300000007
2006,47,100.0,4,116.27,False,False,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5455.4774
2006,28,100.0,12,102.17,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2855.1762000000012
2006,40,100.0,1,139.75,False,False,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,5629.166000000002
2006,20,100.0,6,112.74000000000001,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2327.107
2006,29,100.0,3,137.4,False,False,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3964.1283999999973
2006,29,100.0,14,157.45000000000002,False,False,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4560.079099999997
2006,39,100.0,8,152.26000000000002,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,5932.920500000005
2006,42,100.0,1,193.78,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8213.127200000004
2006,46,100.0,11,205.89000000000001,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9629.183799999988
2006,49,100.0,10,143.61,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7117.257000000008
2006,27,100.0,2,205.89,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,5547.154300000007
2006,50,100.0,1,157.45,False,False,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7834.5349
2006,43,100.0,12,183.4,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7865.326799999997
2006,38,100.0,4,190.32,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7450.1403
2006,39,89.38,7,89.38000000000001,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3486.5369000000005
2006,32,63.84,11,63.84,False,False,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2070.0472000000022
2006,24,75.01,8,75.01,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1805.965099999998
2006,21,63.84,8,63.84,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1347.5193000000008
2006,24,73.42,3,73.42,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1758.311399999999
2006,36,63.84,3,63.839999999999996,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2286.2853999999975
2006,20,81.4,15,81.4,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1559.9337000000003
2006,30,64.64,4,64.64,False,False,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1942.7931999999998
2006,44,82.99,9,82.99,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3660.5805999999966
2006,22,76.61,6,76.61,False,False,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1631.0962
2006,41,100.0,9,112.58,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4628.641200000004
2006,46,100.0,5,124.42999999999999,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,5690.978800000008
2006,24,100.0,11,106.64999999999999,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2577.1778
2006,21,100.0,5,101.91000000000001,True,False,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2117.7649
2006,24,100.0,3,138.65,True,False,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3329.269599999998
2006,48,100.0,12,142.20000000000002,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,6843.026499999995
2006,26,100.0,1,136.28,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3532.5418000000022
2006,37,100.0,6,122.06,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4514.035399999996
2006,49,100.0,6,131.54,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,6431.331899999997
2006,34,99.54,7,99.54,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3395.8536000000017
2006,36,100.0,3,103.64,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3720.501899999997
2006,20,100.0,7,107.1,False,False,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2100.502900000001
2006,29,97.89,4,97.89,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2827.1229999999982
2006,33,97.89,4,97.89,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3232.848999999998
2006,50,100.0,5,103.64,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,5196.176199999999
2006,41,100.0,3,107.10000000000001,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4411.872199999996
2006,36,100.0,11,124.36999999999999,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,4463.952500000001
2006,27,100.0,16,131.28,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3556.460699999998
2006,47,100.0,5,110.55000000000001,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5218.558199999995
2006,23,100.0,2,122.07000000000001,False,False,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2803.2850999999964
2006,35,100.0,10,112.0,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3946.305400000004
2006,49,100.0,4,100.34,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4952.384899999994
2006,38,100.0,10,101.5,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3829.690300000002
2006,32,100.0,10,130.67,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4166.175800000002
2006,34,100.0,7,136.5,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4662.723800000002
2006,36,99.17,8,99.17,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3558.526399999997
2006,48,93.34,3,93.33999999999999,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4487.721000000004
2006,21,96.84,7,96.84,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2032.373200000003
2006,21,93.34,10,93.34,False,False,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1965.272100000003
2006,34,100.0,5,116.67,False,False,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3958.348000000005
2006,26,100.0,4,168.43,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4368.081899999998
2006,34,100.0,2,147.20000000000002,False,False,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5013.879200000005
2006,25,100.0,2,145.79,False,False,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3672.3377
2006,23,100.0,13,117.48,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2703.563300000001
2006,28,100.0,12,134.46,False,False,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3765.3665
2006,35,100.0,2,128.8,False,False,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4513.6945000000005
2006,44,100.0,6,123.14,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,5476.037299999999
2006,22,100.0,11,150.03,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3336.275399999998
2006,42,100.0,17,147.2,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,6417.473099999998
2006,37,100.0,8,159.94,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,5892.594300000006
2006,39,100.0,2,123.29,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4819.489399999997
